у	ADP
прэзыдэнты	NOUN

Ужо	ADV
34	NUM
«	PUNCT
кандыдаты	NOUN
ў	ADP
кандыдаты	NOUN
»	PUNCT

Увесь	DET
сьпіс	NOUN
:	PUNCT
<a_href="https://www.svaboda.org/a/30611386.html">	SYM
https://www.svaboda.org/a/30611386.html	X
</a>	SYM

Асуджаны	VERB
на	ADP
«	PUNCT
суткі	NOUN
»	PUNCT
лідзкі	ADJ
фэльчар	NOUN
выйшаў	VERB
на	ADP
волю	NOUN
.	PUNCT

Фота	NOUN

ЦВК	PROPN
адмовіла	VERB
блогеру	NOUN
Ціханоўскаму	PROPN
ў	ADP
рэгістрацыі	NOUN

Цапкала	PROPN
падаў	VERB
дакумэнты	NOUN
ў	ADP
ЦВК	PROPN

«	PUNCT
Убывай	VERB
»	PUNCT
,	PUNCT
«	PUNCT
Welcome	X
to	X
hell	X
»	PUNCT
.	PUNCT

«	PUNCT
Кандыдаты	NOUN
пратэсту	NOUN
»	PUNCT
правялі	VERB
акцыю	NOUN
перад	ADP
ЦВК	PROPN
.	PUNCT

Валянтэры	NOUN
-	PUNCT
дакумэнталісты	NOUN
трапілі	VERB
ў	ADP
аварыю	NOUN
.	PUNCT

Двое	NUM
загінулі	VERB
,	PUNCT
адна	NUM
ў	ADP
цяжкім	ADJ
стане	NOUN

Мікалай	PROPN
Статкевіч	PROPN
адрэагаваў	VERB
на	ADP
адмову	NOUN
ЦВК	PROPN
зарэгістраваць	VERB
некалькі	NUM
«	PUNCT
кандыдатаў	NOUN
пратэсту	NOUN
»	PUNCT

І	CCONJ
зноў	ADV
амаль	ADV
1000	NUM

Бабарыка	PROPN
адказаў	VERB
пытаньне	NOUN
,	PUNCT
як	ADV
ён	PRON
ставіцца	VERB
да	ADP
таго	PRON
,	PUNCT
што	SCONJ
яго	PRON
называюць	VERB
«	PUNCT
прарасейскім	ADJ
кандыдатам	NOUN
»	PUNCT

"	PUNCT
У	ADP
нас	PRON
тут	ADV
кожны	ADJ
дзень	NOUN
пахаваньні	NOUN
адбываюцца	VERB
,	PUNCT
колькі	NUM
зь	ADP
іх	PRON
„	PUNCT
каранавірусных	ADJ
“	PUNCT
,	PUNCT
я	PRON
ня	PART
ведаю	VERB
.	PUNCT

Чуў	VERB
,	PUNCT
што	SCONJ
бываюць	VERB
,	PUNCT
але	CCONJ
як	ADV
часта	ADV
,	PUNCT
не	PART
скажу	VERB
"	PUNCT

Незарэгістраваныя	ADJ
кандыдаты	NOUN
Статкевіча	PROPN
сабраліся	VERB
ля	ADP
ЦВК	PROPN
.	PUNCT

БТ	PROPN
занізіла	VERB
лічбы	NOUN
прагляду	NOUN
нашага	DET
стрыму	NOUN
з	ADP
параду	NOUN
ў	ADP
10	NUM
разоў	NOUN

Кіраўнік	NOUN
Белтэлерадыёкампаніі	PROPN
,	PUNCT
вядоўца	NOUN
«	PUNCT
Клюбу	NOUN
рэдактараў	NOUN
»	PUNCT
Іван	PROPN
Эйсмант	PROPN
агучыў	VERB
лічбы	NOUN
:	PUNCT
стрым	NOUN
з	ADP
параду	NOUN
на	ADP
Радыё	NOUN
Свабода	NOUN
паглядзелі	VERB
…	PUNCT
275	NUM
чалавек	NOUN
.	PUNCT

Насамрэч	ADV
,	PUNCT
стрым	NOUN
з	ADP
параду	NOUN
на	ADP
канале	NOUN
Радыё	NOUN
Свабода	NOUN
на	ADP
Youtube	X
паглядзелі	VERB
39	NUM
тысяч	NOUN
ужывую	ADV
,	PUNCT
і	CCONJ
больш	ADV
за	ADP
30	NUM
тысяч	NOUN
пасьля	ADV
.	PUNCT

Адначасова	ADV
глядзелі	VERB
каля	ADP
2500	NUM
чалавек	NOUN
,	PUNCT
максымальная	ADJ
лічба	NOUN
праглядаў	NOUN
сягала	VERB
3390	NUM
чалавек	NOUN
аднамомантна	ADV
.	PUNCT

<strong>	SYM
Жывы	ADJ
эфір	NOUN
«	PUNCT
Клюбу	NOUN
рэдактараў	NOUN
»	PUNCT
на	ADP
Youtube	X
,	PUNCT
у	ADP
момант	NOUN
абмеркаваньня	NOUN
стрыму	NOUN
Свабоды	PROPN
,	PUNCT
глядзела	VERB
2	NUM
асобы	NOUN
.	PUNCT
</strong>	SYM

«	PUNCT
Тэрарызуюць	VERB
усю	DET
сям’ю	NOUN
»	PUNCT
.	PUNCT

Жыхар	NOUN
Гомеля	PROPN
заяўляе	VERB
,	PUNCT
што	SCONJ
на	ADP
яго	PRON
тыдзень	NOUN
палюе	VERB
міліцыя	NOUN
за	ADP
акцыю	NOUN
ў	ADP
падтрымку	NOUN
Сяргея	PROPN
Ціханоўскага	PROPN

Як	ADV
беларусы	NOUN
зьбіраюцца	VERB
адпачываць	VERB
летам	NOUN

4	NUM
cьмерці	NOUN
і	CCONJ
амаль	ADV
тысяча	ADV
хворых	ADJ
за	ADP
дзень	NOUN
.	PUNCT

Новая	ADJ
статыстыка	NOUN
распаўсюду	ADV
COVID	PROPN
-19	NUM
у	ADP
Беларусі	PROPN
<a_href="https://www.svaboda.org/a/30615705.html">	SYM
https://www.svaboda.org/a/30615705.html	X
</a>	SYM

Журналіст	NOUN
беларускай	ADJ
службы	NOUN
«	PUNCT
Радыё	NOUN
Свабода	NOUN
»	PUNCT
,	PUNCT
Антон	PROPN
Трафімовіч	PROPN
,	PUNCT
у	ADP
суботнім	ADJ
«	PUNCT
Размоўным	ADJ
клубе	NOUN
»	PUNCT
раскажа	VERB
пра	ADP
гістарычны	ADJ
спецпраект	NOUN
«	PUNCT
Як	ADV
малявалі	VERB
межы	NOUN
Беларусі	PROPN
»	PUNCT
.	PUNCT

Будзе	AUX
цікава	ADJ
,	PUNCT
далучайцеся	VERB
!	PUNCT

⏰	SYM
16	ADJ
траўня	NOUN
,	PUNCT
19:00	NUM
.	PUNCT

Сустрэчы	NOUN
адбываюцца	VERB
на	ADP
платформе	NOUN
ZOOM	PROPN
.	PUNCT

Каб	SCONJ
атрымаць	VERB
доступ	NOUN
,	PUNCT
запішыся	VERB
ў	ADP
<a_href="https://forms.gle/vUVJJwZt4K8t5bnw7">	SYM
форме	NOUN
</a>	SYM
і	CCONJ
мы	PRON
дашлем	VERB
спасылку	NOUN
-	PUNCT
запрашэнне	NOUN
.	PUNCT

«	PUNCT
Размоўны	ADJ
клуб	NOUN
»	PUNCT
—	PUNCT
гэта	PART
прастора	NOUN
для	ADP
тых	DET
,	PUNCT
хто	PRON
хоча	VERB
паспрабаваць	VERB
гаварыць	VERB
па-беларуску	ADV
,	PUNCT
але	CCONJ
саромеецца	VERB
ці	CCONJ
не	PART
мае	VERB
,	PUNCT
з	ADP
кім	PRON
пачаць	VERB
размаўляць	VERB
.	PUNCT

У	ADP
нашым	DET
клубе	NOUN
не	PART
грае	VERB
ролі	NOUN
ваш	DET
узровень	NOUN
валодання	NOUN
беларускай	ADJ
мовай	NOUN
.	PUNCT

Галоўнае	ADJ
—	PUNCT
проста	PART
размаўляць	VERB
і	CCONJ
пачувацца	VERB
камфортна	ADV
.	PUNCT

Куратарка	NOUN
сустрэчаў	NOUN
—	PUNCT
<a_href="https://vk.com/id204534608">	SYM
Ангеліна	PROPN
Себік	PROPN
</a>	SYM
!	PUNCT

Чаму	ADV
не	PART
зарэгістравалі	VERB
ініцыятыўную	ADJ
групу	NOUN
Сяргея	PROPN
Ціханоўскага	PROPN
?	PUNCT

Чаму	ADV
Цапкала	PROPN
і	CCONJ
Бабарыка	PROPN
ліхаманкава	ADV
фармавалі	VERB
свае	DET
ініцыятыўныя	ADJ
групы	NOUN
літаральна	ADV
за	ADP
пару	NOUN
дзён	NOUN
?	PUNCT

Ці	CCONJ
зарэгіструюць	VERB
іх	DET
групы	NOUN
?	PUNCT

Памёр	VERB
Юры	PROPN
Зісер	PROPN

969	NUM
чалавек	NOUN
захварэлі	VERB
за	ADP
суткі	NOUN
,	PUNCT
агулам	ADV
29	NUM
650	NUM
станоўчых	ADJ
тэстаў	NOUN
на	ADP
каранавірус	NOUN
,	PUNCT
—	PUNCT
афіцыйная	ADJ
статыстыка	NOUN
<a_href="https://www.svaboda.org/a/30616910.html">	SYM
https://www.svaboda.org/a/30616910.html	X
</a>	SYM

Слова	NOUN
памяці	NOUN
пра	ADP
Юрыя	PROPN
Зісера	PROPN
ад	ADP
Уладзімера	PROPN
Макея	PROPN
,	PUNCT
міністра	NOUN
замежных	ADJ
справаў	NOUN
Беларусі	PROPN
.	PUNCT

Звыш	ADV
30	NUM
тысяч	NOUN
інфікаваных	ADJ
.	PUNCT

Апублікаваная	VERB
новая	ADJ
афіцыйная	ADJ
статыстыка	NOUN
распаўсюду	ADV
COVID	PROPN
-19	NUM
у	ADP
Беларусі	PROPN

«	PUNCT
Я	PRON
пратэставаў	VERB
супраць	ADP
аб’яднаньня	NOUN
Беларусі	PROPN
і	CCONJ
Расеі	PROPN
»	PUNCT
.	PUNCT

Як	ADV
судзяць	VERB
актывіста	NOUN
Шаўрова	PROPN
,	PUNCT
які	PRON
пафарбаваў	VERB
помнік	NOUN
Пушкіну	PROPN

Блогер	NOUN
Сяргей	PROPN
Ціханоўскі	PROPN
атрымаў	VERB
яшчэ	ADV
15	NUM
сутак	NOUN
арышту	NOUN

У	ADP
Гомелі	PROPN
памерла	VERB
58-гадовая	ADJ
настаўніца	NOUN
пачатковых	ADJ
клясаў	NOUN
.	PUNCT

Па	ADP
словах	NOUN
бацькоў	NOUN
школьнікаў	NOUN
,	PUNCT
апошнім	ADJ
часам	NOUN
настаўніца	NOUN
была	AUX
на	ADP
апараце	NOUN
штучнай	ADJ
вэнтыляцыі	NOUN
лёгкіх	ADJ
і	CCONJ
хварэла	VERB
на	ADP
каранавірус.	NOUN

«	PUNCT
Мне	PRON
было	AUX
цяжка	ADJ
глядзець	VERB
на	ADP
гэты	DET
бязглузды	ADJ
парад	NOUN
,	PUNCT
бо	SCONJ
тата	NOUN
ляжаў	VERB
на	ADP
ШВЛ	NOUN
»	PUNCT
.	PUNCT

Памёр	VERB
начальнік	NOUN
упраўленьня	NOUN
па	ADP
выкарыстаньні	NOUN
паветранай	ADJ
прасторы	NOUN

Статыстыка	NOUN
«	PUNCT
завісла	VERB
»	PUNCT
:	PUNCT
тры	NUM
тыдні	NOUN
ў	ADP
Беларусі	PROPN
каля	ADP
918	NUM
новых	ADJ
выпадкаў	NOUN
COVID	PROPN
-19	NUM
і	CCONJ
4	NUM
-	PUNCT
5	NUM
прызнаных	VERB
сьмерцяў	NOUN

ЦВК	PROPN
разглядае	VERB
заявы	NOUN
ініцыятыўных	ADJ
групаў	NOUN
.	PUNCT

Апублікавалі	VERB
новую	ADJ
афіцыйную	ADJ
статыстыку	NOUN
аб	ADP
COVID	PROPN
-19	NUM
у	ADP
Беларусі	PROPN

Да	ADP
таго	PRON
тры	NUM
тыдні	NOUN
запар	ADV
паведамлялі	VERB
пра	ADP
каля	ADP
918	NUM
новых	ADJ
выпадкаў	NOUN
за	ADP
дзень	NOUN
і	CCONJ
прызнавалі	VERB
ў	ADP
сярэднім	NOUN
4,5	NUM
сьмерці	NOUN
інфікаваных	ADJ

Суд	NOUN
пакараў	VERB
палітвязьня	NOUN
Шаўрова	PROPN
за	ADP
«	PUNCT
рукі	NOUN
Пушкіна	PROPN
»	PUNCT
штрафам	NOUN
на	ADP
1350	NUM
рублёў	NOUN

Пазаштатны	ADJ
карэспандэнт	NOUN
БелаПАН	PROPN
Алесь	PROPN
Асіпцоў	PROPN
на	ADP
волі	NOUN
!	PUNCT

Галадаваў	VERB
усе	DET
10	NUM
сутак	NOUN
,	PUNCT
выпіў	VERB
12	NUM
літраў	NOUN
вады	NOUN
.	PUNCT

Сказаў	VERB
,	PUNCT
што	SCONJ
пачуваецца	VERB
добра	ADV
.	PUNCT

Марына	PROPN
Адамовіч	PROPN
:	PUNCT
У	ADP
будынку	NOUN
Вярхоўнага	ADJ
суда	NOUN
затрымалі	VERB
групу	NOUN
«	PUNCT
кандыдатаў	NOUN
пратэсту	NOUN
»	PUNCT

Агулам	ADV
—	PUNCT
45	NUM
сутак	NOUN
.	PUNCT

Блогера	NOUN
Ціханоўскага	PROPN
асудзілі	VERB
яшчэ	ADV
на	ADP
15	NUM
сутак	NOUN
арышту	NOUN

Вось	PART
што	SCONJ
ён	PRON
казаў	VERB
на	ADP
судзе	NOUN
:	PUNCT
<a_href="https://www.svaboda.org/a/30620715.html">	SYM
https://www.svaboda.org/a/30620715.html	X
</a>	SYM

Былы	ADJ
кандыдат	NOUN
у	ADP
прэзыдэнты	NOUN
расказаў	VERB
пра	ADP
фінансаваньне	NOUN
кампаній	NOUN
Ганчырака	PROPN
і	CCONJ
Казуліна	PROPN
з	ADP
Масквы	PROPN
і	CCONJ
патлумачыў	VERB
,	PUNCT
чаму	ADV
яму	PRON
больш	ADV
не	PART
цікавая	ADJ
старая	ADJ
апазыцыя	NOUN
і	CCONJ
чым	SCONJ
цікавыя	ADJ
Бабарыка	PROPN
і	CCONJ
Цапкала	PROPN

Жывы	ADJ
блог	NOUN
з	ADP
ЦВК	PROPN
.	PUNCT

АБНАЎЛЯЕЦЦА	VERB

Ініцыятыўную	ADJ
групу	NOUN
Бабарыкі	PROPN
зарэгістравалі	VERB
:	PUNCT
“	PUNCT
Гэта	PRON
вялікі	ADJ
давер	NOUN
мне	PRON
,	PUNCT
камандзе	NOUN
,	PUNCT
якая	PRON
са	ADP
мной	PRON
працавала	VERB
.	PUNCT

Я	PRON
цудоўна	ADV
разумею	VERB
тую	DET
ступень	NOUN
адказнасьці	NOUN
,	PUNCT
якую	PRON
вы	PRON
праявілі	VERB
”	PUNCT
.	PUNCT

Ярмошына	PROPN
сказала	VERB
,	PUNCT
што	SCONJ
ЦВК	PROPN
працаваў	VERB
“	PUNCT
выключна	ADV
”	PUNCT
на	ADP
групу	NOUN
Бабарыкі	PROPN
.	PUNCT

Ці	CCONJ
зарэгіструе	VERB
Ярмошына	PROPN
Віктара	PROPN
Бабарыку	PROPN
?	PUNCT

Жывая	ADJ
трансьляцыя	NOUN
ад	ADP
Дому	NOUN
ўраду	NOUN

ЦВК	PROPN
зьвяртае	VERB
ўвагу	NOUN
,	PUNCT
што	SCONJ
Чэрачаню	PROPN
толькі	PART
8	ADJ
траўня	NOUN
споўнілася	VERB
35	NUM
.	PUNCT

“	PUNCT
Ускочыў	VERB
у	ADP
вагон	NOUN
”	PUNCT
-	PUNCT
кажа	VERB
Ярмошына	PROPN

Кавалькову	PROPN
зарэгістравалі	VERB
,	PUNCT
група	NOUN
120	NUM
чалавек	NOUN

Канапацкую	PROPN
зарэгістравалі	VERB
.	PUNCT

У	ADP
яе	PRON
1313	NUM
чальцоў	NOUN
групы	NOUN

“	PUNCT
Ніхто	PRON
ня	PART
мог	VERB
знаць	VERB
,	PUNCT
што	SCONJ
вас	PRON
будзе	AUX
так	ADV
шмат	ADV
“	PUNCT
,	PUNCT
-	PUNCT
кажа	VERB
Ярмошына	PROPN
,	PUNCT
маючы	VERB
на	ADP
ўвазе	NOUN
патэнцыйных	ADJ
кандыдатаў	NOUN

Дзьмітрыеў	PROPN
дзякуе	VERB
ЦВК	PROPN
.	PUNCT

“	PUNCT
Дзякуй	NOUN
усім	DET
людзям	NOUN
,	PUNCT
якія	PRON
далучыліся	VERB
.	PUNCT

Яшчэ	ADV
хачу	VERB
сказаць	VERB
.	PUNCT

Я	PRON
быў	AUX
начальнікам	NOUN
штаба	NOUN
ў	ADP
двух	NUM
кандыдатаў	NOUN
у	ADP
прэзыдэнты	NOUN
-	PUNCT
Някляева	PROPN
і	CCONJ
Караткевіч	PROPN
.	PUNCT

Лічу	VERB
,	PUNCT
што	SCONJ
100	NUM
тысяч	NOUN
подпісаў	NOUN
несувымерна	ADV
колькасьці	NOUN
людзей	NOUN
,	PUNCT
які	PRON
маюць	VERB
выбарчае	ADJ
права	NOUN
.	PUNCT

Разумею	VERB
,	PUNCT
што	SCONJ
мяняць	VERB
гэта	PRON
цяпер	ADV
ніхто	PRON
ня	PART
будзе	AUX
.	PUNCT

Буду	AUX
ўносіць	VERB
прапанову	NOUN
,	PUNCT
каб	SCONJ
скарацілі	VERB
гэтую	DET
колькасьць	NOUN
да	ADP
1	NUM
працэнта	NOUN
выбарцаў	NOUN
.	PUNCT
”	PUNCT

Зарэгістравалі	VERB

Зарэгістравалі	VERB
Сьвятланы	PROPN
Ціханоўскую	PROPN

Чые	DET
групы	NOUN
зарэгістравалі	VERB
:	PUNCT

Сьвятланы	PROPN
Ціханоўскай	PROPN
—	PUNCT
жонкі	NOUN
зьняволенага	VERB
блогера	NOUN
Сяргея	PROPN
Ціханоўскага	PROPN
,	PUNCT
якая	PRON
вырашыла	VERB
ісьці	VERB
ў	ADP
кандыдаты	NOUN
замест	ADP
яго	PRON
,	PUNCT
калі	SCONJ
блогеру	NOUN
адмовілі	VERB
ў	ADP
рэгістрацыі	NOUN
групы	NOUN
(	PUNCT
у	ADP
групе	NOUN
выявілі	VERB
7	NUM
чалавек	NOUN
зь	ADP
няпоўнымі	ADJ
зьвесткамі	NOUN
,	PUNCT
засталося	VERB
252	NUM
,	PUNCT
Ярмошына	PROPN
спытала	VERB
,	PUNCT
ці	SCONJ
сур’ёўна	ADV
яна	PRON
зьбіраецца	VERB
вылучацца	VERB
,	PUNCT
а	CCONJ
ня	PART
быць	VERB
«	PUNCT
спарынг-партнэрам	NOUN
»	PUNCT
—	PUNCT
тая	DET
адказала	VERB
,	PUNCT
што	SCONJ
ісьці	VERB
ў	ADP
прэзыдэнты	NOUN
«	PUNCT
­	PUNCT
марыла	VERB
ўсё	DET
жыцьцё	NOUN
»	PUNCT
)	PUNCT
.	PUNCT

Цапкала	PROPN
заявіў	VERB
,	PUNCT
што	SCONJ
спадзяецца	VERB
атрымаць	VERB
уладу	NOUN
ў	ADP
Беларусі	PROPN

Блогера	NOUN
Ціханоўскага	PROPN
,	PUNCT
якому	PRON
далі	VERB
45	NUM
сутак	NOUN
арышту	NOUN
,	PUNCT
раптам	ADV
выпусьцілі	VERB
зь	ADP
вязьніцы	NOUN

А	CCONJ
яго	DET
жонку	NOUN
ЦВК	PROPN
зарэгістраваў	VERB

Жонка	NOUN
блогера	NOUN
Ціханоўскага	PROPN
Сьвятлана	PROPN
:	PUNCT
Пайсьці	VERB
ў	ADP
прэзыдэнты	NOUN
«	PUNCT
марыла	VERB
ўсё	DET
жыцьцё	NOUN
»	PUNCT

Гэтыя	DET
15	NUM
чалавек	NOUN
будуць	AUX
зьбіраць	VERB
подпісы	NOUN
,	PUNCT
каб	SCONJ
стаць	VERB
кандыдатамі	NOUN
ў	ADP
прэзыдэнты	NOUN
.	PUNCT

Хто	PRON
яны	PRON
.	PUNCT

Сьпіс	NOUN

Мінздароўя	PROPN
апублікавала	VERB
новую	ADJ
афіцыйную	ADJ
статыстыку	NOUN
аб	ADP
COVID	PROPN
-19	NUM
у	ADP
Беларусі	PROPN

Прэс-канфэрэнцыя	NOUN
Віктара	PROPN
Бабарыкі	PROPN
.	PUNCT

Бабарыка	PROPN
:	PUNCT
фальсіфікацыяў	NOUN
на	ADP
выбарах	NOUN
няма	VERB
.	PUNCT

А	CCONJ
масавыя	ADJ
рэпрэсіі	NOUN
-	PUNCT
гэта	PART
міф	NOUN
.	PUNCT

15	NUM
ініцыятыўных	ADJ
групаў	NOUN
—	PUNCT
гэта	PRON
шмат	ADV
?	PUNCT

Колькі	NUM
было	AUX
на	ADP
ранейшых	ADJ
выбарах	NOUN
у	ADP
Беларусі	PROPN
і	CCONJ
колькі	NUM
«	PUNCT
выходзіла	VERB
ў	ADP
фінал	NOUN
»	PUNCT
<a_href="https://www.svaboda.org/a/30623771.html">	SYM
https://www.svaboda.org/a/30623771.html	X
</a>	SYM

«	PUNCT
Разьдзявалі	VERB
дагала	ADV
»	PUNCT
,	PUNCT
«	PUNCT
білі	VERB
па	ADP
нырках	NOUN
»	PUNCT
,	PUNCT
«	PUNCT
не	PART
вярнулі	VERB
залатыя	ADJ
ўпрыгожаньні	NOUN
»	PUNCT
.	PUNCT

Што	PRON
расказваюць	VERB
асуджаныя	VERB
«	PUNCT
кандыдаты	NOUN
пратэсту	NOUN
»	PUNCT

Сяргей	PROPN
Ціханоўскі	PROPN
:	PUNCT
Супрацоўнікі	NOUN
АМАП	NOUN
,	PUNCT
якія	PRON
мяне	PRON
затрымлівалі	VERB
і	CCONJ
перавозілі	VERB
,	PUNCT
называлі	VERB
мяне	PRON
«	PUNCT
вораг	NOUN
нумар	NOUN
адзін	NUM
дзяржавы	NOUN
»	PUNCT
.	PUNCT

Я	PRON
бачыў	VERB
у	ADP
іх	DET
вачах	NOUN
разгубленасьць	NOUN
.	PUNCT

Яны	PRON
мне	PRON
самі	ADJ
казалі	VERB
,	PUNCT
што	SCONJ
2	NUM
тысячы	NOUN
ці	CCONJ
20	NUM
тысяч	NOUN
мы	PRON
разгонім	VERB
,	PUNCT
але	CCONJ
калі	SCONJ
будзе	VERB
100	NUM
тысяч	NOUN
—	PUNCT
мы	PRON
пяройдзем	VERB
на	ADP
бок	NOUN
людзей	NOUN
.	PUNCT

<strong>	SYM
УЖЫВУЮ	ADV
</strong>	SYM
Выбары	NOUN
-	PUNCT
2020	NUM
.	PUNCT

Як	ADV
праходзіць	VERB
прэзыдэнцкая	ADJ
кампанія	NOUN
падчас	ADP
пандэміі	NOUN

Прэс-канфэрэнцыя	NOUN
Валеры	PROPN
Цапкалы	PROPN
.	PUNCT

У	ADP
Берасьці	PROPN
зрабілі	VERB
стрыт-арт	NOUN
з	ADP
крытыкай	NOUN
Міністэрства	NOUN
здароўя	NOUN
.	PUNCT

Зафарбавалі	VERB
ў	ADP
той	DET
жа	PART
дзень	NOUN

Цапкала	PROPN
патлумачыў	VERB
,	PUNCT
чаму	ADV
на	ADP
першых	ADJ
выбарах	NOUN
працаваў	VERB
на	ADP
Лукашэнку	PROPN
і	CCONJ
узгадаў	NOUN
Захаранку	PROPN
,	PUNCT
Ганчара	PROPN
,	PUNCT
Лябедзьку	PROPN

Плюс	NOUN
945	NUM
інфікаваных	ADJ
і	CCONJ
6	NUM
памерлых	ADJ
.	PUNCT

Апублікавалі	VERB
афіцыйную	ADJ
статыстыку	NOUN
COVID	PROPN
-19	NUM
у	ADP
Беларусі	PROPN
на	ADP
21	ADJ
траўня	NOUN

"	PUNCT
Ніхто	PRON
нічога	PRON
мне	PRON
асабіста	ADV
дагэтуль	ADV
не	PART
сказаў	VERB
.	PUNCT

Пасьля	ADP
гэтага	PRON
я	PRON
не	PART
магу	VERB
да	ADP
яго	PRON
дазваніцца	VERB
.	PUNCT

Ён	PRON
не	PART
бярэ	VERB
трубку	NOUN
"	PUNCT
.	PUNCT

«	PUNCT
Агідная	ADJ
хвароба	NOUN
»	PUNCT
—	PUNCT
21-гадовы	ADJ
студэнт	NOUN
з	ADP
добрым	ADJ
здароўем	NOUN
5	NUM
тыдняў	NOUN
лячыўся	VERB
ад	ADP
каранавірусу	NOUN

Пасьля	ADP
аўтааварыі	NOUN
і	CCONJ
8	NUM
дзён	NOUN
у	ADP
рэанімацыі	NOUN
памерла	VERB
рэжысэрка	NOUN
Любоў	PROPN
Зямцова	PROPN

Яшчэ	ADV
932	NUM
выпадкі	NOUN
і	CCONJ
5	NUM
сьмерцяў	NOUN
.	PUNCT

Апублікавалі	VERB
афіцыйную	ADJ
статыстыку	NOUN
COVID	PROPN
-19	NUM
у	ADP
Беларусі	PROPN
на	ADP
22	ADJ
траўня	NOUN
:	PUNCT
<a_href="https://www.svaboda.org/a/30627359.html">	SYM
https://www.svaboda.org/a/30627359.html	X
</a>	SYM

-	PUNCT
Хто	PRON
калі	SCONJ
не	PART
Лукашэнка	PROPN
?	PUNCT

-	PUNCT
Пуцін	PROPN

Мы	PRON
спыталі	VERB
ў	ADP
менчукоў	NOUN
,	PUNCT
ці	SCONJ
бачаць	VERB
яны	PRON
альтэрнатыву	NOUN
дзейнаму	ADJ
кіраўніку	NOUN
Беларусі	PROPN
і	CCONJ
ці	SCONJ
чулі	VERB
,	PUNCT
хто	PRON
хоча	VERB
вылучацца	VERB
на	ADP
пасаду	NOUN
прэзыдэнта	NOUN
.	PUNCT

Чаму	ADV
Бабарыка	PROPN
не	PART
Гайдукевіч	PROPN
?	PUNCT

Хто	PRON
лепш	ADJ
-	PUNCT
Ціханоўскі	PROPN
ці	CCONJ
Бабарыка	PROPN
?	PUNCT

Абмяркоўваем	VERB
!	PUNCT

«	PUNCT
Першы	ADJ
тэст	NOUN
і	CCONJ
КТ	NOUN
зрабілі	VERB
празь	ADP
месяц	NOUN
пасьля	ADP
пачатку	NOUN
хваробы	NOUN
»	PUNCT
.	PUNCT

50-гадовая	ADJ
жанчына	NOUN
7	NUM
тыдняў	NOUN
хварэла	VERB
на	ADP
дзіўную	ADJ
пнэўманію	NOUN

«	PUNCT
У	ADP
мяне	PRON
на	ADP
працы	NOUN
памерлі	VERB
двое	NUM
—	PUNCT
36	NUM
і	CCONJ
43	NUM
гадоў	NOUN
.	PUNCT

Хавалі	VERB
ў	ADP
закрытых	ADJ
трунах	NOUN
»	PUNCT

Бабарыка	PROPN
і	CCONJ
Цапкала	PROPN
—	PUNCT
пра	ADP
выбары	NOUN
,	PUNCT
Лукашэнку	PROPN
і	CCONJ
Расею	PROPN

У	ADP
вёсцы	NOUN
Навінкі	PROPN
Слуцкага	ADJ
раёну	NOUN
базуецца	VERB
сямейны	ADJ
цырк	NOUN
«	PUNCT
Антрэ	PROPN
»	PUNCT
.	PUNCT

Штогод	ADV
у	ADP
пачатку	NOUN
красавіка	NOUN
пачынаюцца	VERB
гастролі	NOUN
—	PUNCT
за	ADP
паўгады	NOUN
адбываецца	VERB
каля	ADP
120	NUM
выступаў	NOUN
у	ADP
розных	ADJ
гарадах	NOUN
Беларусі	PROPN
.	PUNCT

Сёлета	ADV
выезды	NOUN
адклалі	VERB
,	PUNCT
чакаюць	VERB
заканчэньня	NOUN
пандэміі	NOUN
.	PUNCT

Цапкала	PROPN
адзначыў	VERB
,	PUNCT
што	SCONJ
фальсыфікацыя	NOUN
галасоў	NOUN
—	PUNCT
гэта	PART
дзяржаўная	ADJ
здрада	NOUN
.	PUNCT

«	PUNCT
Я	PRON
спадзяюся	VERB
,	PUNCT
што	SCONJ
настаўнікі	NOUN
перастануць	VERB
баяцца	VERB
і	CCONJ
адчуюць	VERB
сябе	PRON
грамадзянамі	NOUN
»	PUNCT

Сёньня	ADV
будзем	AUX
стрыміць	VERB
для	ADP
вас	PRON
з	ADP
Камароўкі	PROPN
,	PUNCT
дзе	ADV
пройдуць	VERB
пікеты	NOUN
прэтэндэнтаў	NOUN
на	ADP
кандыдата	NOUN
ў	ADP
прэзыдэнты	NOUN
ў	ADP
тым	DET
ліку	NOUN
Сяргей	PROPN
Ціханоўскі	PROPN
.	PUNCT

Падпісвайцеся	VERB
на	ADP
наш	DET
канал	NOUN
,	PUNCT
каб	SCONJ
не	PART
прапусьціць	VERB
трансьляцыю	NOUN
:	PUNCT
<a_href="https://www.youtube.com/user/svabodavideo/videos">	SYM
https://www.youtube.com/user/svabodavideo/videos	X
</a>	SYM

Саўка	PROPN
ды	CCONJ
Грышка	PROPN
пра	ADP
выбары	NOUN
2020	ADJ
і	CCONJ
кандыдатаў	NOUN

Выбарчы	ADJ
пікет	NOUN
з	ADP
удзелам	NOUN
Статкевіча	PROPN
і	CCONJ
Ціханоўскага	PROPN
.	PUNCT

Чарга	NOUN
,	PUNCT
каб	SCONJ
паставіць	VERB
