(	O
37	O
)	O

Ватыканская	B-ORG
апостальская	I-ORG
бібліятэка	I-ORG

(	O
Англія	B-LOC
,	O
Шатландыя	B-LOC
і	O
Уэльс	B-LOC
)	O

Вядомы	O
тым	O
,	O
што	O
адкрыў	O
Галапагас	B-LOC
.	O

Фрыдрых	B-PER
I	I-PER
Барбароса	I-PER

2008	B-ORG
—	O
''не	O
прайшла	O
кваліфікацыю	O
''	O

Адзін	O
з	O
актыўных	O
дзеячаў	O
Таргавіцкай	B-ORG
канфедэрацыі	I-ORG
.	O

'	O
''	O
Грэм	B-PER
Дот	I-PER
''	O
'	O

'	O
''	O
Дзін	B-PER
Цзюньхуэй	I-PER
''	O
'	O

Венгерская	B-ORG
Народная	I-ORG
Рэспубліка	I-ORG
,	I-ORG
1918—1919	I-ORG

Пераемнікам	O
стаў	O
яго	O
сын	O
Халіфа	B-PER
ібн	I-PER
Зайд	I-PER
ан-Нахаян	I-PER
.	O

===	O
Польская	B-LOC
Народная	I-LOC
Рэспубліка	I-LOC
(	O
1944—1989	O
)	O
===	O

Бярэ	O
свой	O
пачатак	O
у	O
Чудска-Пскоўскім	B-LOC
возеры	I-LOC
і	O
злучае	O
яго	O
з	O
Фінскім	B-LOC
залівам	I-LOC
.	O

Джавані	B-PER
Батыста	I-PER
Віёці	I-PER

Дэйв	B-PER
Харальд	I-PER
,	O
Стывен	B-PER
Хендры	I-PER

Зборная	B-ORG
Кот-д'Івуара	I-ORG
па	I-ORG
футболе	I-ORG

Антуан	B-PER
Анры	I-PER
Бекерэль	I-PER

У	O
5	O
кіламетрах	O
на	O
ўсход	O
ад	O
горада	O
праходзіць	O
мяжа	O
з	O
Румыніяй	B-LOC
.	O

Румынская	B-ORG
праваслаўная	I-ORG
царква	I-ORG

Узнік	O
на	O
ўсход	O
ад	O
Малых	B-LOC
Антыльскіх	I-LOC
астравоў	I-LOC
.	O

Першая	O
згадка	O
пра	O
Ліптаўскі	B-LOC
Мікулаш	I-LOC

Скот	B-PER
Дональдсан	I-PER
(	O
84	O
)	O

Індржыху	O
Здзіку	O
ўдалося	O
схавацца	O
і	O
бегчы	O
ў	O
Польшчу	B-LOC
.	O

'	O
''	O
Ян	B-PER
Бэрнс	I-PER
(	O
69	O
)	O
'	O
''	O

Актыўная	O
будаўнічая	O
дзейнасць	O
імператара	O
Юстыніяна	B-PER
I	I-PER
у	O
Месапатаміі	B-LOC
,	O
Сірыі	B-LOC
,	O
іншых	O
абласцях	O
спрыяла	O
абмену	O
вопытам	O
сталічных	O
і	O
ўсходніх	O
майстроў	O
.	O

пад	O
Падбярэззем	O
(	O
Барысаўскі	B-LOC
раён	I-LOC
)	O
7.5.1863	O
;	O

'	O
''	O
Грэнада	B-LOC
''	O
'	O

Будынак	O
павінен	O
быў	O
стаць	O
часткай	O
ансамбля	O
«Forum	O
Fredericianum»	O
на	O
сучаснай	O
Бебельплац	B-ORG
.	O

Алег	B-PER
Іванавіч	I-PER
Янкоўскі	I-PER

Міліца	B-PER
+	O
Лазар	B-PER
Хрэбелянавіч	I-PER
(	O
1371—1389	O
)	O

Беларуская	B-LOC
Савецкая	I-LOC
Сацыялістычная	I-LOC
Рэспубліка	I-LOC

—	O
цяпер	O
Цэнтральны	B-ORG
дзіцячы	I-ORG
парк	I-ORG
імя	I-ORG
Максіма	I-ORG
Горкага	I-ORG
.	O

'	O
''	O
Рыкі	B-PER
Уолдэн	I-PER
''	O
'	O

Іван	B-PER
Фаміч	I-PER
Хруцкі	I-PER

Папская	B-ORG
Камісія	I-ORG
па	I-ORG
Справах	I-ORG
Дзяржавы-горада	I-ORG
Ватыкан	I-ORG

Першы	O
беларускі	O
клуб	O
,	O
які	O
згуляў	O
700-ы	O
матч	O
у	O
Вышэйшай	B-ORG
лізе	I-ORG
чэмпіянату	I-ORG
Беларусі	I-ORG

'	O
''	O
Марка	B-PER
Фу	I-PER
''	O
'	O

Заснавана	O
Французская	B-ORG
акадэмія	I-ORG
навук	I-ORG

Парны	O
(	O
Сцюарт	B-PER
Бінэм	I-PER
)	O

Нацыянальная	B-ORG
акадэмія	I-ORG
навук	I-ORG
ЗША	I-ORG

2-гі	O
—	O
,	O
Rolling	B-ORG
Stone	I-ORG
''	O

Вушы	B-ORG
кароткія	O
,	O
з	O
невялікім	O
пухам	O
.	O

Вучыўся	O
ў	O
Віленскім	B-ORG
універсітэце	I-ORG
(	O
1937-38	O
)	O
.	O

'	O
''	O
Стывен	B-PER
Магуайр	I-PER
''	O
'	O

Мае	O
афіцыйны	O
статус	O
у	O
Сіньцзян-Уйгурскім	B-LOC
аўтаномным	I-LOC
раёне	I-LOC
КНР	B-LOC
.	O

Парны	O
(	O
Джон	B-PER
Хігінс	I-PER
)	O

Горад	B-LOC
Бургас	I-LOC
,	I-LOC
Балгарыя	I-LOC

Афрыка	B-LOC
,	I-LOC
рымская	I-LOC
правінцыя	I-LOC

Пётр	B-PER
Мікалаевіч	I-PER
Несцераў	I-PER

''Łatyszonek	B-PER
,	I-PER
O	I-PER
.	I-PER
''	I-PER
Od	O
rusinów	O
białych	O
do	O
białorusinów	O
.	O

'	O
''	O
Марк	B-PER
Уільямс	I-PER
''	O
'	O

Пасля	O
працаваў	O
дырэктарам	O
Ляснога	O
дэпартамента	O
Міністэрствава	O
дзяржаўных	O
маёмасцей	O
Расійскай	B-LOC
імперыі	I-LOC
.	O

'	O
''	O
Кен	B-PER
Доэрці	I-PER
(	O
40	O
)	O
'	O
''	O

|	O
align=	O
''	O
left	O
''	O
|	O
Дзё-Сеўр	B-LOC

'	O
''	O
Эдуард	B-PER
Адальберт	I-PER
Дойзі	I-PER
''	O
'	O
(	O
1893–1986	O
)	O

Амываецца	O
Фінскім	B-LOC
залівам	I-LOC
з	O
поўначы	O
,	O
Рыжскім	B-LOC
залівам	I-LOC
і	O
Балтыйскім	B-LOC
морам	I-LOC
з	O
захаду	O
.	O

У	O
1962-1982	O
гадах	O
працаваў	O
у	O
Пенсільванскім	B-ORG
універсітэце	I-ORG
.	O

Пашыраны	O
пераважна	O
ў	O
Еўропе	B-LOC
,	O
Азіі	B-LOC
,	O
Паўночнай	B-LOC
Амерыцы	I-LOC
.	O

'	O
''	O
Эліат	B-PER
Слесар	I-PER
''	O
'	O
(	O
102	O
)	O

Украінская	B-ORG
праваслаўная	I-ORG
царква	I-ORG
Маскоўскага	I-ORG
патрыярхата	I-ORG

Беларускі	B-ORG
дзяржаўны	I-ORG
педагагічны	I-ORG
ўніверсітэт	I-ORG
імя	I-ORG
Максіма	I-ORG
Танка	I-ORG

Камуністычная	B-ORG
партыя	I-ORG
Беларусі	I-ORG

Такім	O
чынам	O
на	O
ўчастку	O
прарыву	O
Цэнтральныя	B-ORG
дзяржавы	I-ORG
стварылі	O
шматразовую	O
перавагу	O
ў	O
жывой	O
сіле	O
і	O
тэхніцы	O
.	O

Кроза	B-LOC
,	I-LOC
Італія	I-LOC

Вільгельміна	B-PER
,	I-PER
каралева	I-PER
Нідэрландаў	I-PER

Горад	B-LOC
Глендэйл	I-LOC
,	I-LOC
Арызона	I-LOC

Хімічная	B-LOC
формула	I-LOC
—	O
'	O
''	O
C	O
''	O
'21	O
''	O
'H	O
''	O
'30	O
''	O
'O	O
''	O
'2	O

Знаходзіцца	O
ў	O
Рускім	B-ORG
музеі	I-ORG
.	O

'	O
''	O
Марк	B-PER
Сэлбі	I-PER
''	O
'	O

Манголія	B-LOC
,	O
Маньчжурыя	B-LOC
і	O
Забайкалле	B-LOC

Вывяржэнне	B-ORG
Кракатаў	I-ORG
1883	I-ORG
года	I-ORG

'	O
''	O
Джэк	B-PER
Лісоўскі	I-PER
(	O
37	O
)	O
'	O
''	O

'	O
''	O
Джон	B-PER
Хігінс	I-PER
(	O
2	O
)	O
'	O
''	O

Рух	O
запазычыў	O
асноўныя	O
рысы	O
італьянскага	B-ORG
фашызму	I-ORG
.	O

Технология	B-ORG
,	I-ORG
гурт	I-ORG

Дэпартамент	B-LOC
Альпы	I-LOC
Прыморскія	I-LOC

У	O
цяперашні	O
час	O
налічваецца	O
400—450	O
асобін	O
,	O
з	O
іх	O
больш	O
3	O
/	O
4	O
жыве	O
ў	O
Брэсцкай	B-LOC
,	O
Мінскай	B-LOC
і	O
Віцебскай	B-LOC
абласцях	O
.	O

Індыя	B-LOC
,	O
Паўднёва-Усходняя	B-LOC
Азія	I-LOC
паўднёвы	O
Кітай	B-LOC

Сярэдні	O
нахіл	B-LOC
воднай	I-LOC
паверхні	I-LOC
2,6	O
м	O
/	O
км	O
.	O

'	O
''	O
'	O
(	O
Данія	B-LOC
)	O

Чэмпіянаце	B-LOC
Беларусі	I-LOC
2013	I-LOC
(	O
5	O
месца	O
)	O
,	O

'	O
''	O
Сэм	B-PER
Крэйгі	I-PER
''	O
'	O

'	O
''	O
Марк	B-PER
Сэлбі	I-PER
(	O
3	O
)	O
'	O
''	O

Вядомы	O
з	O
часоў	O
Кіеўскай	B-LOC
Русі	I-LOC
.	O

Ігар	B-PER
Мікалаевіч	I-PER
Жалязоўскі	I-PER

Барыс	B-PER
Андрэевіч	I-PER
Вількіцкі	I-PER

Пасля	O
паехаў	O
атрымаць	O
дадатковую	O
адукацыю	O
па	O
кваліфікацыі	O
за	O
мяжу	O
(	O
Парыж	B-LOC
,	O
Рым	B-LOC
,	O
Мюнхен	B-LOC
і	O
інш	O
.	O

Адлегласць	O
да	O
горада	O
Тула	B-LOC
—	O
89	O
км	O
.	O

кВт*г	O
Будуецца	O
Беларуская	B-ORG
АЭС	I-ORG
.	O

Позні	B-ORG
перыяд	I-ORG
,	I-ORG
Егіпет	I-ORG

Заступнікам	O
населенага	O
пункта	O
лічыцца	O
святы	O
Марцэл	B-PER
I	I-PER
,	I-PER
Папа	I-PER
Рымскі	I-PER
.	O

Андрэй	B-PER
Сяргеевіч	I-PER
Краўчанка	I-PER

**	O
Германія	B-LOC
ўварвалася	O
ў	O
Бельгію	B-LOC
.	O

'	O
''	O
Міхаі́л	O
Я́каўлевіч	O
Фі́нберг	O
''	O
'	O
(	O
,	O
,	O
Гомельская	B-LOC
вобласць	I-LOC
)	O
—	O

Пашыраны	O
ў	O
Індыі	B-LOC
і	O
Паўднёва-Усходняй	B-LOC
Азіі	I-LOC
.	O

Быў	O
забіты	O
ў	O
вулічным	O
баі	O
ў	O
Аргасе	B-LOC
.	O

Налічвае	O
каля	O
10	O
відаў	O
,	O
пераважна	O
пашыраных	O
ва	O
ўмераных	O
раёнах	O
Еўропы	B-LOC
і	O
Міжземнамор'і	B-LOC
.	O

Андрэй	B-PER
Андрэевіч	I-PER
Вазнясенскі	I-PER

Вайна	B-ORG
Рэчы	I-ORG
Паспалітай	I-ORG
з	I-ORG
Асманскай	I-ORG
імперыяй	I-ORG
,	I-ORG
1672—1677	I-ORG

'	O
''	O
Сент-Вінсент	B-LOC
і	I-LOC
Грэнадзіны	I-LOC
''	O
'	O

Яўген	B-PER
Міхайлавіч	I-PER
Зуеў	I-PER

Затым	O
быў	O
хатні	O
ЧС-1994	B-ORG
.	O

,	O
Вашынгтон	B-LOC
(	O
пасольства	O
)	O

Ота	B-PER
фон	I-PER
Бісмарк	I-PER

самакіраванне	O
Біржайскага	B-LOC
раёна	I-LOC
(	O
8	O
старостваў	O
)	O

Чэмпіянаце	B-LOC
Беларусі	I-LOC
2013	I-LOC
(	O
7	O
месца	O
)	O
,	O

Данецкая	B-ORG
Народная	I-ORG
Рэспубліка	I-ORG

Леў	B-PER
Васіль	I-PER
Сапега	I-PER
''	O
(	O
Leon	O
Bazyli	O
Sapieha	O
)	O
''	O

Яго	O
нашчадкі	O
жылі	O
ў	O
Віцебскім	B-LOC
ваяводстве	I-LOC
.	O

'	O
''	O
Роні	B-PER
О'Саліван	I-PER
''	O
'	O

'	O
''	O
Бразілія	B-LOC
''	O
'	O

'	O
''	O
Марк	B-PER
Сэлбі	I-PER
(	O
3	O
)	O
'	O
''	O

Горад	B-LOC
Пасадэна	I-LOC
,	I-LOC
Каліфорнія	I-LOC

Кезгайла	B-PER
Валімонтавіч	I-PER
(	O
1412—1432	O
)	O

Заканадаўчая	B-ORG
Асамблея	I-ORG
Коста-Рыкі	I-ORG

Алжыр	B-LOC
,	O
Марока	B-LOC
і	O
Туніс	B-LOC

У	O
выніку	O
імі	O
былі	O
зроблены	O
адкрыцці	O
,	O
якія	O
па	O
словах	O
спецыялістаў	O
перавярнулі	O
ўсе	O
ўяўленні	O
аб	O
цывілізацыі	B-ORG
даліны	I-ORG
Інда	I-ORG
,	O
паколькі	O
аднавілі	O
веды	O
пра	O
яе	O
пачатковыя	O
этапы	O
развіцця	O
.	O

'	O
''	O
Пакістан	B-LOC
''	O
'	O

Мікалай	B-PER
Іванавіч	I-PER
Вавілаў	I-PER

Ліам	B-PER
Хайфілд	I-PER
(	O
80	O
)	O

Яго	O
бацька	O
Свен	B-PER
з'яўляўся	O
унукам	O
легендарнаму	O
Рагнару	B-PER
Лодбраку	I-PER
.	O

Новае	B-LOC
царства	I-LOC
,	I-LOC
Егіпет	I-LOC

'	O
''	O
Бафала	B-ORG
Білс	I-ORG
''	O
'	O

У	O
рэвалюцыю	B-ORG
1905—1907	I-ORG
гг	I-ORG
.	O

Тут	O
знаходзіцца	O
штаб-кватэра	O
,	O
адной	O
з	O
буйнейшых	O
тэкстыльных	O
кампаній	O
у	O
свеце	O
(	O
яна	O
валодае	O
папулярнымі	O
брэндамі	O
,	O
Zara	B-ORG
,	O
і	O
)	O
і	O
інш	O
.	O

Адміністрацыйна	O
ўваходзіць	O
у	O
склад	O
Сахалінскай	B-LOC
вобласці	I-LOC
Расіі	B-LOC
.	O

Заступнікам	O
населенага	O
пункта	O
лічыцца	O
Марыя	B-PER
Магдаліна	I-PER
.	O

'	O
''	O
Алекс	B-PER
Дэйвіс	I-PER
(	O
76	O
)	O
'	O
''	O

Горад	B-LOC
Пасадэна	I-LOC
,	I-LOC
Каліфорнія	I-LOC

Лепшае	O
дасягненне	O
ў	O
Вышэйшай	B-ORG
лізе	I-ORG
—	O
4	O
месца	O
(	O
1994	B-LOC
/	I-LOC
95	I-LOC
)	O

Заступнікам	O
населенага	O
пункта	O
лічыцца	O
святы	O
Іаан	B-PER
Прадцеча	I-PER
.	O

'	O
''	O
Парменіён	O
''	O
'	O
(	O
)	O
—	O
палкаводзец	O
Філіпа	B-PER
II	I-PER
і	O
Аляксандра	B-PER
Македонскага	I-PER
.	O

У	O
складзе	O
«Ювентуса»	B-ORG
чатыры	O
разы	O
запар	O
выйграваў	O
скудэта	O
(	O
2011—2015	O
)	O
.	O

Вучыўся	O
ў	O
Віленскай	B-ORG
галоўнай	I-ORG
школе	I-ORG
(	I-ORG
універсітэце	I-ORG
)	I-ORG
.	O

Камуністычная	B-ORG
партыя	I-ORG
Расійскай	I-ORG
Федэрацыі	I-ORG

Сярод	O
вучняў	O
-	O
Ота	B-PER
Гутфройнд	I-PER
.	O

Томас	B-PER
Стэрнз	I-PER
Эліят	I-PER

Паўночны	B-LOC
востраў	I-LOC
,	I-LOC
Новая	I-LOC
Зеландыя	I-LOC

Размешчаны	O
на	O
ўзбярэжжы	O
Новарасійскай	B-LOC
(	I-LOC
Цэмескай	I-LOC
)	I-LOC
бухты	I-LOC
Чорнага	B-LOC
мора	I-LOC
.	O

чалавек	O
)	O
,	O
Арменія	B-LOC
,	O
Беларусь	B-LOC
(	O
5	O
тыс	O
.	O

Уваходзіць	O
у	O
склад	O
Замбіі	B-LOC
.	O

Партыя	B-ORG
«Беларуская	I-ORG
сацыял-дэмакратычная	I-ORG
Грамада»	I-ORG

'	O
''	O
Комад	B-PER
''	O
'	O

'	O
''	O
Раян	B-PER
Дэй	I-PER
''	O
'	O

Саратаўскі	B-ORG
дзяржаўны	I-ORG
ўніверсітэт	I-ORG
імя	I-ORG
М.	I-ORG
Г.	I-ORG
Чарнышэўскага	I-ORG

Польская	B-LOC
Рэспубліка	I-LOC
,	I-LOC
1918—1939	I-LOC

Выяўлены	O
толькі	O
ў	O
Інданезія	B-LOC
.	O

'	O
''	O
Марк	B-PER
Ален	I-PER
(	O
5	O
)	O
'	O
''	O

'	O
''	O
Шон	B-PER
Мёрфі	I-PER
''	O
'	O

'	O
''	O
Марк	B-PER
Сэлбі	I-PER
''	O
'	O

Цэнтральны	B-ORG
банк	I-ORG
Рэспублікі	I-ORG
Арменія	I-ORG

Чатырохузроўневая	O
зала	O
авальнай	O
формы	O
мае	O
цудоўную	O
акустыку	B-ORG
,	O
усе	O
гледачы	O
добра	O
бачаць	O
дзеянне	O
на	O
сцэне	O
.	O

Рака	B-LOC
Заходняя	I-LOC
Бярэзіна	I-LOC

гадоў	O
таму	O
назад	O
жыло	O
ў	O
міжрэччы	O
Волгі	B-LOC
і	O
Акі	B-LOC
.	O

'	O
''	O
Джад	B-PER
Трамп	I-PER
(	O
5	O
)	O
'	O
''	O

Радзіма	O
—	O
Балканскі	B-LOC
паўвостраў	I-LOC
.	O

не	O
патрабуюць	O
роўнай	O
паверхні	O
(	O
у	O
адрозненні	O
ад	O
мышы	B-ORG
)	O
;	O

Пашыраны	O
ў	O
прэсных	O
і	O
саланаватых	O
водах	O
Еўропы	B-LOC
,	O
Азіі	B-LOC
і	O
Паўночнай	B-LOC
Амерыкі	I-LOC
.	O

Фрэйзер	B-PER
Патрык	I-PER
(	O
111	O
)	O

'	O
''	O
Брытанская	B-LOC
імперыя	I-LOC
''	O
'	O

Гэты	O
факт	O
вядомы	O
як	O
Тэарэма	B-ORG
Ферма	I-ORG
—	I-ORG
Эйлера	I-ORG
.	O

У	O
Расіі	B-LOC
неаднаразова	O
рабіліся	O
захады	O
па	O
ахове	O
і	O
аднаўленню	O
папуляцыі	O
хахуль	O
.	O

Хо́лмшчына	O
—	O
(	O
''Гістарычная	O
карта	O
Русі	B-LOC
1220—1240	O
гг	O
.	O

Першая	B-LOC
ліга	I-LOC
чэмпіянату	I-LOC
Беларусі	I-LOC
па	I-LOC
футболе	I-LOC
1996	I-LOC

ФК	B-ORG
«Вертыкаль»	I-ORG
(	I-ORG
Калінкавічы	I-ORG
)	I-ORG

|	O
align=	O
''	O
center	O
''	O
|	O
Куяўска-ПаморскаеKujawsko-Pomorskie	B-LOC

Пазней	O
да	O
іх	O
далучыліся	O
Бруней	B-LOC
,	O
М'янма	B-ORG
,	O
Камбоджа	B-LOC
,	O
Лаос	B-LOC
і	O
В'етнам	B-LOC
.	O

Такелау	B-LOC
(	O
Новая	B-LOC
Зеландыя	I-LOC
)	O

Камуністычная	B-ORG
партыя	I-ORG
Чэхіі	I-ORG
і	I-ORG
Маравіі2	I-ORG

Уладзімір	B-PER
Жыгараў	I-PER
,	O
беларускі	O
плывец	O

1-я	B-ORG
армія	I-ORG
(	O
10.05	O
-	O
08.1944	O
,	O
09.1944	O
-	O
04.1945	O
)	O

Генадзь	B-PER
Васілевіч	I-PER
Навіцкі	I-PER

Горад	B-LOC
федэральнага	I-LOC
значэння	I-LOC

з	O
Паўночнага	B-LOC
Каўказа	I-LOC
і	O
пашырылася	O
на	O
ўсёй	O
тэрыторыі	O
.	O

Лешак	B-ORG
Белы	I-ORG
(	O
1211—1227	O
)	O

Аблога	B-ORG
Марыенбурга	I-ORG
,	I-ORG
1410	I-ORG

Пашыраны	O
ў	O
нетрапічных	O
паясах	O
Паўночнага	B-LOC
паўшар'я	I-LOC
.	O

ФК	B-ORG
Сцяўа	I-ORG
Бухарэст	I-ORG

Чэмпіянат	B-ORG
Еўропы	I-ORG
па	I-ORG
футболе	I-ORG
2008	I-ORG

Азіяцкі	B-ORG
Players	I-ORG
Tour	I-ORG
Championship	I-ORG
2012	I-ORG
/	I-ORG
2013	I-ORG
–	I-ORG
Этап	I-ORG
3	I-ORG

Нарадзіўся	O
на	O
тэрыторыі	O
сучаснай	O
Беларусі	B-LOC
.	O

Стывен	B-PER
Магуайр	I-PER
(	O
3	O
)	O

'	O
''	O
Марк	B-PER
Уільямс	I-PER
''	O
'	O

Аляксандр	B-PER
Ісаевіч	I-PER
Салжаніцын	I-PER

Кен	B-PER
Доэрці	I-PER
(	O
34	O
)	O

Сярэдні	O
нахіл	B-LOC
воднай	I-LOC
паверхні	I-LOC
1,3	O
м	O
/	O
км	O
.	O

Каралеўскі	B-ORG
палац	I-ORG
у	I-ORG
Турыне	I-ORG

Васіль	B-PER
Іванавіч	I-PER
Пятроў	I-PER
—	O
савецкі	O
военачальнік	O
.	O

Антонью	B-PER
Фелісьяну	I-PER
ды	I-PER
Каштылью	I-PER

Член	O
Рады	B-ORG
БНР	I-ORG
,	O
пры	O
падтрымцы	O
заходніх	O
спецслужб	O
удзельнічаў	O
у	O
закідцы	O
беларускіх	O
груп	O
за	O
«жалезную	O
заслону»	O
.	O

Гэчжоўбаскі	O
гідравузел	O
,	O
ГЭС	B-ORG
Тры	I-ORG
цясніны	I-ORG
.	O

Зборная	B-ORG
Швецыі	I-ORG
па	I-ORG
футболе	I-ORG

Жан	B-PER
Агюст	I-PER
Дамінік	I-PER
Энгр	I-PER

Сацыялістычная	B-LOC
Рэспубліка	I-LOC
Румынія	I-LOC

|	O
align=	O
''	O
center	O
''	O
|	O
ЛодзінскаеŁódzkie	B-LOC

Частку	O
дзяцінства	O
правёў	O
з	O
бацькам	O
,	O
атрымаў	O
сучасную	O
еўрапейскую	B-LOC
адукацыю	O
.	O

Касцёл	B-ORG
Святых	I-ORG
апосталаў	I-ORG
Пятра	I-ORG
і	I-ORG
Паўла	I-ORG
,	I-ORG
Іўе	I-ORG

Краіну	O
ўзначаліў	O
Хасан	B-PER
Гулед	I-PER
Аптыдон	I-PER
.	O

Працаваў	O
у	O
Чыкагскім	B-ORG
,	O
Стэнфардскім	B-ORG
і	O
Гарвардскім	B-ORG
універсітэтах	I-ORG
.	O

Пталамей	B-PER
VI	I-PER
Філаметар	I-PER

Лі	B-PER
Хан	I-PER
(	O
91	O
)	O

Ямала-Ненецкая	B-LOC
аўтаномная	I-LOC
акруга	I-LOC
750	O
300	O

Назву	O
атрымала	O
ад	O
стаянак	O
на	O
тарфяніку	O
каля	O
(	O
Германія	B-LOC
)	O
.	O

Касцёл	B-ORG
Святой	I-ORG
Тройцы	I-ORG
на	I-ORG
Залатой	I-ORG
Горцы	I-ORG

Партыя	B-ORG
«Паток	I-ORG
Любові»	I-ORG

Гомельскі	B-ORG
дзяржаўны	I-ORG
ўніверсітэт	I-ORG
імя	I-ORG
Францыска	I-ORG
Скарыны	I-ORG

Футбольная	B-ORG
Бундэсліга	I-ORG
Германіі	I-ORG

Беларусь	B-LOC
,	I-LOC
радыёстанцыя	I-LOC

У	O
дэбютным	O
матчы	O
супраць	O
«Вест	B-ORG
Хэма»	I-ORG
забіў	O
гол	O
,	O
а	O
сустрэча	O
скончылася	O
ўнічыю	O
2:2	O
.	O

Згуляў	O
два	O
матчы	O
за	O
моладзевую	B-ORG
зборную	I-ORG
Беларусі	I-ORG
.	O

rect	O
225	O
179	O
299	O
246	O
Пояс	B-ORG
Арыёна	I-ORG

'	O
''	O
Маямі	B-ORG
Долфінс	I-ORG
''	O
'	O

'	O
''	O
Найджэл	B-PER
Бонд	I-PER
''	O
'	O

'	O
''	O
Люблінскае	B-LOC
ваяводства	I-LOC
''	O
'	O
ўтворана	O
з	O
былых	O
ваяводстваў	O

Знаходзіцца	O
па	O
асі	O
Неўскага	B-LOC
праспекта	I-LOC
.	O

Уільям	B-PER
Катберт	I-PER
Фолкнер	I-PER

Працякае	O
ў	O
Сербіі	B-LOC
,	O
Даўжыня	O
-	O
175	O
км	O
.	O

v.	O
farоensis	O
''	O
—	O
Фарэрскія	B-LOC
астравы	I-LOC
;	O

Alfa	B-ORG
Romeo	I-ORG
158	O
1.5	O
L8	O

Федэратыўныя	B-LOC
Штаты	I-LOC
Мікранезіі	I-LOC
,	O
Палау	B-LOC

Берыл	B-ORG
,	O
Be3Al	O
(	O
SiO3	O
)	O
6	O

'	O
''	O
Канзас-Сіці	B-ORG
Чыфс	I-ORG
''	O
'	O

'	O
''	O
Ніл	B-PER
Робертсан	I-PER
(	O
6	O
)	O
'	O
''	O

Архітэктура	B-ORG
фон	I-ORG
Нэймана	I-ORG

—	O
участковым	O
педыятрам	O
у	O
Гродне	B-LOC
.	O

Фінляндскі	B-ORG
цэнтр	I-ORG
(	O
Цэнтр	O
)	O

Олаф	B-PER
II	I-PER
Святы	I-PER

'	O
''	O
Бары	B-PER
Хокінс	I-PER
''	O
'	O

Акрамя	O
таго	O
,	O
невялікія	O
ўчасткі	O
гнездзішчаў	O
заўважаныя	O
ў	O
Турцыі	B-LOC
,	O
на	O
Алтаі	B-LOC
і	O
Тыбеце	B-LOC
.	O

1982	B-ORG
—	O
другое	O
месца	O

'	O
''	O
Джон	B-PER
Хігінс	I-PER
''	O
'	O

Нацыянальны	B-ORG
сход	I-ORG
Рэспублікі	I-ORG
Беларусь	I-ORG

Паўстанне	B-ORG
ў	I-ORG
Польшчы	I-ORG
,	I-ORG
Літве	I-ORG
і	I-ORG
Беларусі	I-ORG
,	I-ORG
1863—1864	I-ORG

-	O
у	O
склад	O
Садружнасці	B-LOC
Паўночных	I-LOC
Марыянскіх	I-LOC
астравоў	I-LOC
.	O

Columbia	B-ORG
Records	I-ORG
адмовіла	O
яму	O
ў	O
студыйным	O
часе	O
.	O

'	O
''	O
Джад	B-PER
Трамп	I-PER
''	O
'	O

Удзельнік	O
шасці	O
(	O
1993—2013	O
)	O
з'ездаў	B-ORG
Беларусаў	I-ORG
свету	I-ORG
(	O
на	O
апошніх	O
чатырох	O
выступаў	O
з	O
прамовамі	O
)	O
.	O

'	O
''	O
Джад	B-PER
Трамп	I-PER
''	O
'	O

Канадскае	B-ORG
касмічнае	I-ORG
агенцтва	I-ORG

Знаходзіцца	O
на	O
паўночным	O
захадзе	O
Бразіліі	B-LOC
і	O
поўначы	O
Балівіі	B-LOC
.	O

Ноэль	B-PER
Жазеф	I-PER
дэ	I-PER
Некер	I-PER

Інгушэція	B-LOC
—	O
5	O
559	O
(	O
1,2	O
%	O
)	O

быў	O
дырэктарам	O
Дзяржаўнага	B-ORG
Рускага	I-ORG
музею	I-ORG

Гай	B-PER
Валерый	I-PER
Катул	I-PER

Іозеф	B-PER
Аўгуст	I-PER
Шультэс	I-PER

Дзікая	B-LOC
пятрушка	I-LOC
аленевая	I-LOC

'	O
''	O
Бразілія	B-LOC
''	O
'	O

Кэтрын	B-PER
,	I-PER
герцагіня	I-PER
Кембрыджская	I-PER

Працаваў	O
на	O
кінастудыі	O
Беларусьфільм	B-ORG
(	O
1954—83	O
)	O
.	O

Гэтыя	O
суадносіны	O
называюцца	O
тэарэмаю	B-ORG
сінусаў	I-ORG
.	O

на	O
Літл-Каймане	O
сяліліся	O
англійскія	B-LOC
каланісты	O
з	O
Ямайкі	B-LOC
.	O

Вялікае	B-LOC
Княства	I-LOC
Маскоўскае	I-LOC

Ігар	B-PER
Уладзіміравіч	I-PER
Акінфееў	I-PER

Міжнародны	B-ORG
валютны	I-ORG
фонд	I-ORG

Абедзве	O
часткі	O
горада	O
ўзніклі	O
паміж	O
двума	O
сусветнымі	O
войнамі	O
,	O
у	O
час	O
Веймарскай	B-LOC
рэспублікі	I-LOC
і	O
